date,region,lat,lon,product,price,rate,sigma,rho
2/29/2020,South Kivu,29.1378,-3.39534,beans,1333.333333,-0.048790164,0.034556215,
3/31/2020,South Kivu,29.1378,-3.39534,beans,1500,0.117783036,0.068281351,
4/30/2020,South Kivu,29.1378,-3.39534,beans,1400,-0.068992871,0.08475941,
5/31/2020,South Kivu,29.1378,-3.39534,beans,1500,0.068992871,0.090523205,
6/30/2020,South Kivu,29.1378,-3.39534,beans,2920,0.666118508,0.323254974,
7/31/2020,South Kivu,29.1378,-3.39534,beans,1971.428571,-0.392825173,0.443047478,
8/31/2020,South Kivu,29.1378,-3.39534,beans,3200,0.484392367,0.471371085,
9/2/2020,South Kivu,29.1378,-3.39534,beans,2840,-0.119346758,0.498342568,
9/9/2020,South Kivu,29.1378,-3.39534,beans,2840,0,0.366514349,
9/16/2020,South Kivu,29.1378,-3.39534,beans,2840,0,0.268057854,
9/23/2020,South Kivu,29.1378,-3.39534,beans,2840,0,0.059673379,
10/7/2020,South Kivu,29.1378,-3.39534,beans,2371,-0.180492245,0.090246123,
10/14/2020,South Kivu,29.1378,-3.39534,beans,2371,0,0.090246123,
10/21/2020,South Kivu,29.1378,-3.39534,beans,2371,0,0.090246123,
10/28/2020,South Kivu,29.1378,-3.39534,beans,2371,0,0.090246123,
11/4/2020,South Kivu,29.1378,-3.39534,beans,2457,0.035629286,0.017814643,
11/11/2020,South Kivu,29.1378,-3.39534,beans,2457,0,0.017814643,
11/18/2020,South Kivu,29.1378,-3.39534,beans,2457,0,0.017814643,
11/25/2020,South Kivu,29.1378,-3.39534,beans,2457,0,0.017814643,
12/2/2020,South Kivu,29.1378,-3.39534,beans,2457,0,0,
12/9/2020,South Kivu,29.1378,-3.39534,beans,2700,0.094310679,0.04715534,
12/16/2020,South Kivu,29.1378,-3.39534,beans,2700,0,0.04715534,
12/23/2020,South Kivu,29.1378,-3.39534,beans,2550,-0.057158414,0.062760167,
12/30/2020,South Kivu,29.1378,-3.39534,beans,2550,0,0.062760167,
1/6/2021,South Kivu,29.1378,-3.39534,beans,2700,0.057158414,0.046669649,
1/13/2021,South Kivu,29.1378,-3.39534,beans,2700,0,0.046669649,
1/20/2021,South Kivu,29.1378,-3.39534,beans,2400,-0.117783036,0.073532513,
1/27/2021,South Kivu,29.1378,-3.39534,beans,2400,0,0.073532513,
2/3/2021,South Kivu,29.1378,-3.39534,beans,2250,-0.064538521,0.056943764,
2/10/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0.056943764,
2/17/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0.032269261,
2/24/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0.032269261,
3/3/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0,
3/10/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0,
3/17/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0,
3/24/2021,South Kivu,29.1378,-3.39534,beans,2150,-0.045462374,0.022731187,
3/31/2021,South Kivu,29.1378,-3.39534,beans,2250,0.045462374,0.037119873,
4/7/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0.037119873,
4/14/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0.037119873,
4/21/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0.022731187,
4/28/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0,
5/5/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0,
5/12/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0,
5/19/2021,South Kivu,29.1378,-3.39534,beans,2250,0,0,
5/26/2021,South Kivu,29.1378,-3.39534,beans,2000,-0.117783036,0.058891518,
6/2/2021,South Kivu,29.1378,-3.39534,beans,2000,0,0.058891518,
6/9/2021,South Kivu,29.1378,-3.39534,beans,2114.285714,0.055569851,0.073014226,
6/16/2021,South Kivu,29.1378,-3.39534,beans,2114.285714,0,0.073014226,
6/23/2021,South Kivu,29.1378,-3.39534,beans,2114.285714,0,0.027784926,
6/30/2021,South Kivu,29.1378,-3.39534,beans,2142.857143,0.01342302,0.026319712,
7/7/2021,South Kivu,29.1378,-3.39534,beans,2142.857143,0,0.00671151,
7/14/2021,South Kivu,29.1378,-3.39534,beans,2142.857143,0,0.00671151,
7/21/2021,South Kivu,29.1378,-3.39534,beans,2228.571429,0.039220713,0.018489647,
7/28/2021,South Kivu,29.1378,-3.39534,beans,2428.571429,0.08594243,0.040857119,
8/4/2021,South Kivu,29.1378,-3.39534,beans,2428,-0.000235322,0.040917318,
8/11/2021,South Kivu,29.1378,-3.39534,beans,2428.571429,0.000235322,0.040857571,
8/18/2021,South Kivu,29.1378,-3.39534,beans,2428.571429,0,0.042971644,
8/25/2021,South Kivu,29.1378,-3.39534,beans,2428.571429,0,0.000192139,
9/1/2021,South Kivu,29.1378,-3.39534,beans,2550,0.048790164,0.024356114,
9/8/2021,South Kivu,29.1378,-3.39534,beans,2550,0,0.024395082,
9/15/2021,South Kivu,29.1378,-3.39534,beans,2550,0,0.024395082,
9/22/2021,South Kivu,29.1378,-3.39534,beans,2550,0,0.024395082,
9/29/2021,South Kivu,29.1378,-3.39534,beans,2550,0,0,
10/6/2021,South Kivu,29.1378,-3.39534,beans,2650,0.038466281,0.01923314,
10/13/2021,South Kivu,29.1378,-3.39534,beans,2650,0,0.01923314,
10/20/2021,South Kivu,29.1378,-3.39534,beans,2630,-0.007575794,0.020804582,
10/27/2021,South Kivu,29.1378,-3.39534,beans,2640,0.003795071,0.02041795,
11/3/2021,South Kivu,29.1378,-3.39534,beans,2640,0,0.004768709,
11/10/2021,South Kivu,29.1378,-3.39534,beans,2640,0,0.004768709,
11/17/2021,South Kivu,29.1378,-3.39534,beans,2440,-0.078780878,0.040062915,
11/24/2021,South Kivu,29.1378,-3.39534,beans,2640,0.078780878,0.064324317,
12/1/2021,South Kivu,29.1378,-3.39534,beans,2640,0,0.064324317,
12/8/2021,South Kivu,29.1378,-3.39534,beans,2640,0,0.064324317,
12/15/2021,South Kivu,29.1378,-3.39534,beans,2640,0,0.039390439,
12/22/2021,South Kivu,29.1378,-3.39534,beans,2640,0,0,
12/29/2021,South Kivu,29.1378,-3.39534,beans,2640,0,0,
1/5/2022,South Kivu,29.1378,-3.39534,beans,2340,-0.120627988,0.060313994,
1/12/2022,South Kivu,29.1378,-3.39534,beans,2340,0,0.060313994,
1/19/2022,South Kivu,29.1378,-3.39534,beans,2300,-0.017241806,0.05801256,
1/26/2022,South Kivu,29.1378,-3.39534,beans,2420,0.050858417,0.071977369,
2/2/2022,South Kivu,29.1378,-3.39534,beans,2240,-0.077291674,0.052855096,
2/9/2022,South Kivu,29.1378,-3.39534,beans,2030,-0.098440073,0.067079881,
2/16/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0.069168134,
2/23/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0.051458848,
3/2/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0.049220036,
3/9/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0,
3/16/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0,
3/23/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0,
3/30/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0,
4/6/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0,
4/13/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0,
4/20/2022,South Kivu,29.1378,-3.39534,beans,2030,0,0,
4/27/2022,South Kivu,29.1378,-3.39534,beans,2060,0.01467019,0.007335095,
5/4/2022,South Kivu,29.1378,-3.39534,beans,2060,0,0.007335095,
5/11/2022,South Kivu,29.1378,-3.39534,beans,2060,0,0.007335095,
5/18/2022,South Kivu,29.1378,-3.39534,beans,2060,0,0.007335095,
5/25/2022,South Kivu,29.1378,-3.39534,beans,2100,0.019231362,0.009615681,
6/1/2022,South Kivu,29.1378,-3.39534,beans,2120,0.009478744,0.009194642,
6/8/2022,South Kivu,29.1378,-3.39534,beans,2120,0,0.009194642,
6/15/2022,South Kivu,29.1378,-3.39534,beans,2120,0,0.009194642,
6/22/2022,South Kivu,29.1378,-3.39534,beans,2120,0,0.004739372,
6/29/2022,South Kivu,29.1378,-3.39534,beans,2100,-0.009478744,0.004739372,
7/6/2022,South Kivu,29.1378,-3.39534,beans,2100,0,0.004739372,
7/13/2022,South Kivu,29.1378,-3.39534,beans,2160,0.028170877,0.016290037,
7/20/2022,South Kivu,29.1378,-3.39534,beans,2380,0.096992266,0.048115225,
7/27/2022,South Kivu,29.1378,-3.39534,beans,2380,0,0.045769877,
8/3/2022,South Kivu,29.1378,-3.39534,beans,2100,-0.125163143,0.092856359,
8/10/2022,South Kivu,29.1378,-3.39534,beans,2100,0,0.091058429,
8/17/2022,South Kivu,29.1378,-3.39534,beans,2540,0.190226736,0.13012008,
8/24/2022,South Kivu,29.1378,-3.39534,beans,2460,-0.032002731,0.132417198,
8/31/2022,South Kivu,29.1378,-3.39534,beans,2460,0,0.101573745,
9/7/2022,South Kivu,29.1378,-3.39534,beans,2460,0,0.101573745,
9/14/2022,South Kivu,29.1378,-3.39534,beans,2680,0.085655445,0.050469055,
9/21/2022,South Kivu,29.1378,-3.39534,beans,2560,-0.045809536,0.054889114,
9/28/2022,South Kivu,29.1378,-3.39534,beans,2440,-0.048009219,0.062512916,
10/5/2022,South Kivu,29.1378,-3.39534,beans,2440,0,0.062512916,
10/12/2022,South Kivu,29.1378,-3.39534,beans,2480,0.016260521,0.032475546,
10/19/2022,South Kivu,29.1378,-3.39534,beans,2600,0.047252885,0.039757724,
10/26/2022,South Kivu,29.1378,-3.39534,beans,2840,0.088292607,0.038865399,
11/2/2022,South Kivu,29.1378,-3.39534,beans,2860,0.007017573,0.036678048,
11/9/2022,South Kivu,29.1378,-3.39534,beans,3160,0.099750403,0.042225011,
11/16/2022,South Kivu,29.1378,-3.39534,beans,2840,-0.106767975,0.095298615,
11/23/2022,South Kivu,29.1378,-3.39534,beans,2840,0,0.084456675,
11/30/2022,South Kivu,29.1378,-3.39534,beans,3160,0.106767975,0.100434736,
